,feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,gene
3507,MA1142.1,13,1.32172174502483,1.54479048006053,319697,0.685456689536878,2.04640405083914e-06,2.08931252287286e-05,100,100,FOSL1::JUND
3508,MA1143.1,13,-0.451177630315662,-0.430901148716748,180999,0.388076758147513,0.00415844823949643,0.0154841043270661,100,100,FOSL1::JUND(var.2)
3509,MA1144.1,13,1.59234269371098,1.81650847772336,330559,0.708745711835335,9.03537129487618e-08,1.6821735381343e-06,100,100,FOSL2::JUND
3510,MA1145.1,13,-0.423739077008108,-0.404244066183729,191249,0.410053602058319,0.0212706832938855,0.0573178767984744,100,100,FOSL2::JUND(var.2)
3511,MA1146.1,13,0.378679433162154,0.428798691237464,286768,0.614854202401372,0.00327222466015726,0.0124778205414431,100,100,NR1H4::RXRA
3512,MA1147.1,13,-0.0115041640961546,0.0412922452475145,240531,0.515718267581475,0.687348913565188,0.791122607429544,100,100,NR4A2::RXRA
3513,MA1148.1,13,-0.195267274643139,-0.127489133073557,212383,0.455366638078902,0.253098004234653,0.383279992058697,100,100,PPARA::RXRA
3514,MA1149.1,13,0.0784261246082912,0.129281017569686,252862,0.542156946826758,0.280389092253648,0.418599753293772,100,100,RARA::RXRG
3515,MA1150.1,13,1.78735461388718,1.86807218438695,403497,0.865130789022298,8.803641770192e-21,1.85756841351051e-18,100,100,RORB
3516,MA1151.1,13,2.38571740308543,2.46141817824174,427996,0.917658662092624,1.07926466921983e-26,6.83174535616155e-24,100,100,RORC
3517,MA1152.1,13,-0.389661511559319,-0.356973097612943,178055,0.381764579759863,0.00246573199488177,0.009755052204751,100,100,SOX15
3518,MA0831.2,13,-0.286596834152801,-0.261195866424003,204484,0.438430531732419,0.114905138096207,0.209791485900547,100,100,TFE3
3519,MA0693.2,13,0.0209390196540145,0.0858628170189406,241068,0.516869639794168,0.665786845880544,0.779007529468363,100,100,VDR
3520,MA1418.1,13,-1.47620242843295,-1.326083607623,121057,0.259556174957118,7.4233899463101e-10,2.34950291800715e-08,100,100,IRF3
3521,MA1419.1,13,-1.6911582771027,-1.49319166138864,132096,0.283224699828473,2.84474246016163e-08,6.67592512724322e-07,100,100,IRF4
3522,MA1420.1,13,-0.782193299875597,-0.666517181373598,170532,0.365634648370497,0.000580556192569562,0.00293993655917226,100,100,IRF5
3523,MA1421.1,13,-0.427113987591308,-0.435987046557062,173896,0.372847341337907,0.00113053203924233,0.00500438308279997,100,100,TCF7L1
3524,MA1463.1,13,-0.102373312321303,-0.0759240864055657,226416,0.485454545454545,0.709576984622058,0.81076215029921,100,100,ARGFX
3525,MA1464.1,13,-0.400014927985504,-0.362425706069861,185587,0.397913807890223,0.00894897438028122,0.0290497476036821,100,100,ARNT2
3526,MA1466.1,13,-0.294147062861482,-0.260112223588805,198643,0.425906946826758,0.0578010960691707,0.119568934025441,100,100,ATF6
3527,MA1467.1,13,0.085791437269165,0.167385172332487,259005,0.555328044596913,0.156569031752586,0.260633785414416,100,100,ATOH1(var.2)
3528,MA1468.1,13,-0.318557376980393,-0.27028743329046,198072,0.424682675814751,0.0537864818521482,0.113869040175284,100,100,ATOH7
3529,MA1101.2,13,1.28101146454191,1.45591988247312,322505,0.691477272727273,9.44078696638678e-07,1.06714609816479e-05,100,100,BACH2
3530,MA1470.1,13,-0.0539196109471398,-0.0383732659497527,229839,0.492793739279588,0.853624000313369,0.908141163358593,100,100,BACH2(var.2)
3531,MA1471.1,13,-0.294629861028158,-0.239747960166716,193841,0.415611063464837,0.0307076714447037,0.0730750226484865,100,100,BARX2
3532,MA1472.1,13,0.0874298085663452,0.157883553407632,262385,0.562575042881647,0.10909534182595,0.201922080046276,100,100,BHLHA15(var.2)
3533,MA1473.1,13,-0.044859903899132,-0.0178128901318752,236714,0.507534305317324,0.847040109940995,0.90265385453308,100,100,CDX4
3534,MA1474.1,13,-0.458858906211305,-0.416204447192582,186071,0.39895154373928,0.00966962498961562,0.030913498072862,100,100,CREB3L4
3535,MA1475.1,13,-0.195659629845162,-0.17894950331829,225837,0.484213121783876,0.686056656164983,0.791122607429544,100,100,CREB3L4(var.2)
3536,MA1476.1,13,0.300691885333818,0.338451315504667,276155,0.592099056603774,0.0183605239205388,0.0505313549639176,100,100,DLX5
3537,MA1478.1,13,-0.359541182463669,-0.322114680332457,191054,0.409635506003431,0.02067590541397,0.0561710220044764,100,100,DMRTA2
3538,MA1479.1,13,-0.321711524429869,-0.303428747129025,190215,0.407836620926244,0.0182792118049115,0.0505272535917423,100,100,DMRTC2
3539,MA1480.1,13,-0.316135272462965,-0.304511237501257,193344,0.414545454545455,0.0286603945992781,0.0694281257202389,100,100,DPRX
3540,MA1481.1,13,-0.0422145222803925,-0.0300685165831727,230807,0.494869210977702,0.895497000258946,0.935395381458602,100,100,DRGX
3541,MA1483.1,13,-0.366542604713699,-0.358023920280427,190195,0.407793739279588,0.0182251790323856,0.0505272535917423,100,100,ELF2
3542,MA1484.1,13,-0.303745830059952,-0.289544325566265,200251,0.429354631217839,0.0704631504076376,0.140261554113316,100,100,ETS2
3543,MA1485.1,13,-0.149357103616451,-0.0943834567847602,218268,0.467984562607204,0.412352007824811,0.539295084613854,100,100,FERD3L
3544,MA1487.1,13,0.168955557439752,0.212776072467357,265719,0.569723413379074,0.0742103707881774,0.146340076974817,100,100,FOXE1
3545,MA1489.1,13,-0.053880380571911,-0.0437529595285737,226699,0.486061320754717,0.721176289601447,0.821051423233302,100,100,FOXN3
3546,MA1491.1,13,0.138169689157656,0.200102795683578,261908,0.561552315608919,0.115006310219351,0.209791485900547,100,100,GLI3
3547,MA1493.1,13,-0.105063039675113,-0.0776786066543552,222604,0.477281303602058,0.560762869233793,0.683936216233123,100,100,HES6
3548,MA1494.1,13,-0.524791381749304,-0.475292190604248,172259,0.369337478559177,0.00082067926002781,0.00381977920292356,100,100,HNF4A(var.2)
3549,MA1495.1,13,-0.100168898694244,-0.0722159825773906,225734,0.483992281303602,0.681903447822496,0.789113130661133,100,100,HOXA1
3550,MA1496.1,13,-0.0091193591598469,0.0587371123991243,242227,0.519354631217839,0.620199008906967,0.73770974129653,100,100,HOXA4
3551,MA1497.1,13,-0.0772502123645912,-0.0562322085563572,223543,0.479294596912521,0.596003594750698,0.715882875668296,100,100,HOXA6
3552,MA1498.1,13,0.193656082541833,0.204714193848425,252699,0.541807461406518,0.284395772614113,0.421598417013427,100,100,HOXA7
3553,MA1499.1,13,-0.206674084075968,-0.14031059029668,219956,0.471603773584906,0.467172102899286,0.59394339050289,100,100,HOXB4
3554,MA1500.1,13,-0.319122034480206,-0.304625573736481,187898,0.402868782161235,0.0128781969293284,0.0391130993664889,100,100,HOXB6
3555,MA1501.1,13,-0.0944231139077346,-0.072846966654543,223241,0.478647084048027,0.584559766963367,0.706248267433509,100,100,HOXB7
3556,MA1502.1,13,0.193656082541833,0.204714193848425,252699,0.541807461406518,0.284395772614113,0.421598417013427,100,100,HOXB8
3557,MA1503.1,13,-0.416802514764816,-0.393780317023886,176859,0.37920025728988,0.00198025638446903,0.00798409102782738,100,100,HOXB9
3558,MA1504.1,13,-0.0895199430454048,-0.0239431073859955,235237,0.504367495711835,0.910976525172927,0.943676491788446,100,100,HOXC4
3559,MA1505.1,13,0.0654390770925791,0.0747652888523652,241326,0.517422813036021,0.655523513821206,0.768419230090414,100,100,HOXC8
3560,MA1506.1,13,-0.579805979257747,-0.553832653315046,158944,0.340789022298456,4.56719526898013e-05,0.00033616681456563,100,100,HOXD10
3561,MA1507.1,13,-0.0895199430454048,-0.0239431073859955,235237,0.504367495711835,0.910976525172927,0.943676491788446,100,100,HOXD4
3562,MA1508.1,13,-0.131672353995705,-0.0880897225817144,225407,0.483291166380789,0.668782263300908,0.779630152245809,100,100,IKZF1
3563,MA1509.1,13,-0.589473137508207,-0.544987641055245,165468,0.354777015437393,0.000200361369760812,0.0012147354088308,100,100,IRF6
3564,MA1511.1,13,-0.272159023998467,-0.261849815428772,192406,0.412534305317324,0.0251153417114763,0.0628379893413617,100,100,KLF10
3565,MA1512.1,13,-0.454751533192787,-0.436738191096267,164442,0.352577186963979,0.000160078700620949,0.00100326551973328,100,100,KLF11
3566,MA1513.1,13,-0.612934900532962,-0.601378833966824,117793,0.252557890222985,2.35823513737498e-10,9.32976776223978e-09,100,100,KLF15
3567,MA1514.1,13,-0.0533496564418476,-0.0164914217776677,235596,0.505137221269297,0.895366715306516,0.935395381458602,100,100,KLF17
3568,MA1515.1,13,-0.372425919591991,-0.358848828016111,168787,0.361893224699828,0.000405708535742266,0.00221390950969702,100,100,KLF2
3569,MA1516.1,13,-0.305272523509196,-0.282299634013653,191693,0.411005574614065,0.0226808132070853,0.0590821183542591,100,100,KLF3
3570,MA1517.1,13,-0.236622091678184,-0.2233313208122,205963,0.441601629502573,0.134829775687239,0.235116385702542,100,100,KLF6
3571,MA1518.1,13,0.147801450561499,0.181320558157065,255252,0.547281303602058,0.226025640319389,0.352779376844827,100,100,LHX1
3572,MA1519.1,13,-0.0571412038938098,-0.0461268519186161,229062,0.491127787307033,0.82030327678796,0.886095519124196,100,100,LHX5
3573,MA1520.1,13,0.138872730074304,0.179593653044698,254502,0.545673241852487,0.242208628684348,0.3721312183427,100,100,MAF
3574,MA1521.1,13,0.172735165253098,0.201508795687001,260470,0.558469125214408,0.134357810959163,0.234940592091576,100,100,MAFA
3575,MA1522.1,13,-0.628466452486615,-0.612505558510459,129681,0.278046740994854,1.3210465708537e-08,3.63574991021909e-07,100,100,MAZ
3576,MA1523.1,13,-0.182169483331919,-0.130217971144671,215181,0.461365780445969,0.322544490603654,0.456757634344772,100,100,MSANTD3
3577,MA1524.1,13,-0.338298235722552,-0.317071311729613,187871,0.40281089193825,0.0128246338481588,0.0391130993664889,100,100,MSGN1
3578,MA1525.1,13,-0.712335934478692,-0.63646048370618,167606,0.359361063464837,0.000316774897628248,0.00182289554726074,100,100,NFATC4
3579,MA1527.1,13,0.369414245511252,0.418141906737798,283931,0.608771440823328,0.00534979907598616,0.0187095183154654,100,100,NFIC(var.2)
3580,MA1528.1,13,0.254590123457097,0.309994191090476,274307,0.58813679245283,0.0240200626954568,0.0610630509486913,100,100,NFIX(var.2)
3581,MA1529.1,13,-0.117591324765396,-0.0606967085691835,232899,0.499354631217839,0.986837178678029,0.994694162584701,100,100,NHLH2
3582,MA1530.1,13,-0.408672331045273,-0.369108742328935,181051,0.388188250428816,0.0041961021116704,0.0155329393958325,100,100,NKX6-3
3583,MA1531.1,13,-0.122687449697801,-0.0337624231928986,237523,0.509268867924528,0.812414985850159,0.883605989764864,100,100,NR1D1
3584,MA1532.1,13,0.188897009960105,0.261565001410752,267679,0.573925814751286,0.058368362733831,0.120349099708518,100,100,NR1D2
3585,MA1533.1,13,-0.506192751589681,-0.465552025025581,168355,0.360966981132075,0.00037077033206755,0.00209551446606035,100,100,NR1I2
3586,MA1534.1,13,-0.367485450358156,-0.329363878346383,194591,0.417219125214408,0.034034368776642,0.0792049832191705,100,100,NR1I3
3587,MA1535.1,13,0.0622198386840151,0.110110220831793,247280,0.530188679245283,0.439530926472556,0.566645776898427,100,100,NR2C1
3588,MA1536.1,13,0.276760876523219,0.375814579748569,279987,0.600315180102916,0.0102095908541375,0.0323133550533453,100,100,NR2C2(var.2)
3589,MA1537.1,13,-0.383700094335758,-0.322067146723886,192264,0.412229845626072,0.0246131957190762,0.0619317441500299,100,100,NR2F1(var.2)
3590,MA1538.1,13,-0.0822893270744951,-0.0226407799677881,235271,0.504440394511149,0.909496588791485,0.943676491788446,100,100,NR2F1(var.3)
3591,MA1539.1,13,0.126847332101963,0.177967346866482,255439,0.547682246998285,0.222113722908144,0.348878378662172,100,100,NR2F6(var.3)
3592,MA1540.1,13,-0.428787694620784,-0.353427866188371,195130,0.418374785591767,0.0366113002047496,0.0848899378373864,100,100,NR5A1
3593,MA1541.1,13,-0.193236258613095,-0.122091618940769,216404,0.463987993138937,0.356477453289718,0.485269307381488,100,100,NR6A1
3594,MA1542.1,13,-0.486958980514384,-0.449226428259144,175888,0.377118353344768,0.001652446789884,0.00702012629527902,100,100,OSR1
3595,MA1544.1,13,-0.232382550685706,-0.228876774195942,205017,0.43957332761578,0.121800248373738,0.219032833013,100,100,OVOL1
3596,MA1545.1,13,-0.218384722370072,-0.21175402846495,208218,0.44643653516295,0.170212405911693,0.277691889026034,100,100,OVOL2
3597,MA1546.1,13,-0.312412446172506,-0.296325950189829,195264,0.418662092624357,0.0372771583559315,0.0854943523163211,100,100,PAX3(var.2)
3598,MA1547.1,13,-0.307561962495043,-0.264511672933915,195359,0.418865780445969,0.0377554428530242,0.0859683285106629,100,100,PITX2
3599,MA1548.1,13,-0.111847835236416,-0.0324498287413149,233378.5,0.500382718696398,0.992202824667167,0.995721189186793,100,100,PLAGL2
3600,MA1549.1,13,-0.176797863356092,-0.135309007416558,212309,0.455207975986278,0.251414841454329,0.382023159761877,100,100,POU6F1(var.2)
3601,MA1550.1,13,-0.274920502493974,-0.226901881166185,201449,0.431923241852487,0.0813074464211081,0.156913456050492,100,100,PPARD
3602,MA1552.1,13,-0.231318138354071,-0.18822914360074,211186,0.452800171526587,0.226826550356784,0.352779376844827,100,100,RARB(var.3)
3603,MA1553.1,13,-0.295545167466867,-0.233110407875764,205506,0.440621783876501,0.128406838599873,0.227679352475405,100,100,RARG(var.3)
3604,MA1554.1,13,0.0424029495779008,0.0491171031351423,240479,0.515606775300172,0.689450779778163,0.792055070053679,100,100,RFX7
3605,MA1555.1,13,-0.131796497984746,-0.0805115424622655,226591,0.485829759862779,0.71674195673458,0.817473258762142,100,100,RXRB(var.2)
3606,MA1556.1,13,0.0858837067986496,0.139988464456169,251114,0.538409090909091,0.325372296132989,0.459733623777192,100,100,RXRG(var.2)
3607,MA1557.1,13,-0.0488010751565939,-0.0245774213199183,231016,0.495317324185249,0.90458026094633,0.942273267995675,100,100,SMAD5
3608,MA1558.1,13,-0.405435273512469,-0.342978075606739,195888,0.42,0.0405152385692102,0.0896718392108744,100,100,SNAI1
3609,MA1559.1,13,-0.234107152579739,-0.165880023499902,214109,0.459067324185249,0.29459394702053,0.431661964037026,100,100,SNAI3
3610,MA1560.1,13,-0.520517183422889,-0.494394254066845,172793,0.370482418524871,0.000911829326050249,0.00421305082766283,100,100,SOHLH2
3611,MA1561.1,13,0.101132669867788,0.0944564897132638,249705,0.53538807890223,0.364871452001667,0.495630105401405,100,100,SOX12
3612,MA1562.1,13,-0.102667497249385,-0.0818106856284919,217693,0.466751715265866,0.39458607027911,0.523633086974165,100,100,SOX14
3613,MA1563.1,13,-0.208553288155894,-0.194119966660837,205633,0.440894082332762,0.130167426858312,0.229662742074744,100,100,SOX18
3614,MA1564.1,13,-0.480953784758771,-0.473073840567227,140199,0.300598198970841,3.29282578598202e-07,4.34241400526379e-06,100,100,SP9
3615,MA1565.1,13,0.564997685089739,0.652767160037539,306857,0.65792667238422,5.25801705426082e-05,0.000382566068430701,100,100,TBX18
3616,MA1566.1,13,0.785601227292584,0.865722682133916,319740,0.685548885077187,2.02265328362523e-06,2.08931252287286e-05,100,100,TBX3
3617,MA1567.1,13,0.876283027330525,0.956842009789499,330021,0.707592195540309,1.06312327153939e-07,1.86932508579009e-06,100,100,TBX6
3618,MA1568.1,13,-0.34720096374671,-0.319960803788922,192900,0.413593481989708,0.0269319507579772,0.0660772280224789,100,100,TCF21(var.2)
3619,MA1569.1,13,-0.0888281353209058,-0.0208725501120745,229203,0.491430102915952,0.826327710356542,0.89108252241174,100,100,TFAP2E
3620,MA1570.1,13,0.0249314389275399,0.0976591844874818,242673,0.52031089193825,0.60302566987149,0.720217450997459,100,100,TFAP4(var.2)
3621,MA1571.1,13,0.228665282322657,0.280456471714101,271171,0.58141295025729,0.037102253134948,0.0854026408524439,100,100,TGIF2LX
3622,MA1572.1,13,0.331819888833734,0.378930954839792,282103,0.604852058319039,0.00725688283924613,0.0248303072283395,100,100,TGIF2LY
3623,MA1573.1,13,-0.56378346445543,-0.537985051031274,166060,0.356046312178388,0.000227753805395051,0.00136007696995346,100,100,THAP11
3624,MA1574.1,13,-0.378626470474998,-0.326544237046781,197183,0.422776586620926,0.0480009976768416,0.103349086834833,100,100,THRB
3625,MA1575.1,13,-0.162863939289889,-0.107875178079925,226157,0.48489922813036,0.699019957527354,0.800144002015941,100,100,THRB(var.2)
3626,MA1576.1,13,-0.221244825780995,-0.139605963817078,226157,0.48489922813036,0.699019957527354,0.800144002015941,100,100,THRB(var.3)
3627,MA1577.1,13,0.0653899780314541,0.0842016571404577,242202,0.51930102915952,0.621167918026936,0.73770974129653,100,100,TLX2
3628,MA1578.1,13,-0.366938642946458,-0.297582995383576,196525,0.421365780445969,0.0440636548199847,0.0955215530857887,100,100,VEZF1
3629,MA1579.1,13,-0.469914180352959,-0.418193583063978,173153,0.371254288164666,0.000978479789801069,0.00443018335963437,100,100,ZBTB26
3630,MA1580.1,13,-0.578849593014493,-0.547914991560094,169209,0.362798027444254,0.000442787505249186,0.00235533185565323,100,100,ZBTB32
3631,MA1581.1,13,-0.0621049538098781,-0.0185838900235148,230762,0.494772727272727,0.893543023874874,0.935395381458602,100,100,ZBTB6
3632,MA1583.1,13,-0.082251044801369,-0.0628106746699179,227073,0.48686320754717,0.736603939206116,0.829662443981266,100,100,ZFP57
3633,MA1584.1,13,-0.356224372032605,-0.31544537882927,182958,0.392277015437393,0.00580969243390273,0.0202062379706617,100,100,ZIC5
3634,MA1585.1,13,0.0858097203367687,0.103004115375331,241727,0.518282590051458,0.639700512614791,0.756879298103107,100,100,ZKSCAN1
3635,MA1587.1,13,-0.55467646644887,-0.492248756979288,172026,0.368837907375643,0.000783620609974512,0.00372956275273584,100,100,ZNF135
3636,MA1588.1,13,-0.564518532500346,-0.501389546592564,165016,0.353807890222985,0.000181564297350648,0.00111582718663068,100,100,ZNF136
3637,MA1589.1,13,-0.540777872909772,-0.485023875940096,174750,0.374678387650086,0.00133213813200876,0.00577563998329825,100,100,ZNF140
3638,MA1592.1,13,-0.434718146983784,-0.37624112105612,188292,0.403713550600343,0.0136826466794175,0.0402842574328897,100,100,ZNF274
3639,MA1593.1,13,-0.0133257846403818,0.0228775970372713,235660,0.505274442538593,0.89258798088522,0.935395381458602,100,100,ZNF317
3640,MA1594.1,13,0.185370318988265,0.212114055958669,258834,0.55496140651801,0.159333291551022,0.262650972791138,100,100,ZNF382
3641,MA1596.1,13,-0.384882079834574,-0.351981247461951,168872,0.362075471698113,0.000412935368354813,0.00223408622366322,100,100,ZNF460
3642,MA1597.1,13,-0.208295028278476,-0.159663631245678,211171,0.452768010291595,0.226510160203905,0.352779376844827,100,100,ZNF528
3643,MA1599.1,13,-0.141647494588956,-0.0809716709315985,226844,0.486372212692967,0.727144539448588,0.823683449586155,100,100,ZNF682
3644,MA1600.1,13,0.019064963145022,0.0639638788399177,236435,0.506936106346484,0.85905371482974,0.909332778406732,100,100,ZNF684
